date,score,review
2025-06-15,4.0,I'm writing from the perspective of someone who couldn't get passed the first 10 minutes.  I normally love sci-fi and am especially interested in clone-based films and social commentary. These are all my favorite things.  But this movie was grotesque in its displays of torture.   It seemed clear to me that the torture was supposed to be funny.   If you think human suffering is hilarious then this might be for you.  I was sickened by it and wish I had not seen the 10 minutes.
2025-06-14,9.0,"With its extraordinary premise, one would expect great exaggerations in order to find its hilarity amid the absurd, yet, once more, Bong has created a tale that not only works on multiple levels, it reminds us that life has the meaning we ascribe to"
2025-06-14,10.0,"A super fun Sci-Fi movie with just the right amounts of seriousness, comedy, and heart touching moments. I loved it!"
2025-06-14,3.0,"Wrong director, wrong actor, and probably Bong’s worst movie ever!?"
2025-06-13,6.0,"Mickey 17 starts off decent, hooking you with a creative concept, but it stumbles about halfway through. The acting is flawed, and the long runtime drags as the story gets lost in its own complexity. The female protagonist overshadows Mickey, which feels off, shifting focus from the titular character. Mark Ruffalo’s over-the-top, Hunger Games-esque performance is fun at first but grows stale. It’s not a total misfire—they tried, and the ambition shows—but three stars sums it up for a film that couldn’t quite stick the landing."
2025-06-12,5.0,"As a fan of science fiction I was really looking forward to this movie.   The premise was excellent, but the movie fell short.  I endured the entire film hoping it would improve, but alas, it didn’t.   Truly one of the worst films I have ever seen.  Spare yourself."
2025-06-12,6.0,Very interesting idk the ending was a bit weird loved the story and the beginning
2025-06-12,5.0,"It appears that this movie was attempting to be both a comedy and topical political/social satire with a message of some sort.  It fails at both of these missions.    However, Pattinson's portrayal of Mickey as an endearing useful idiot, almost in a Being There kind of way, makes it an interesting watch.  Had it not been for Pattinson, the whole thing is useless garbage."
2025-06-12,10.0,"Well, that was a wild ride!  Loved it so much.  Not a perfect movie, but the audacity and weirdness made up for any shortfalls, for me, anyway.  Loved Mark Ruffalo, Toni Collette, and Robert Pattinson.  Super fun."
2025-06-12,7.0,"It’s an interesting concept. The acting is pretty good and the story is alright. For a movie that’s meant to be satire, I feel the comedy aspect of the film didn’t carry it enough for how “okay” the story was. Even for the sci/fi aspect of it, the visuals are nothing spectacular. It’s a good movie, there’s some funny parts and the characters are at least a little interesting. Not a movie I’d watch twice, Buts it’s not a waste of time if you wanted to sit down and watch something that doesn’t take itself too serious."
2025-06-11,2.0,"Horrible. Cant say enough how bad this movie was. Pattinson voice and accent were completely annoying and the whole plot was stupid. 
I wouldn’t let my dog watch this movie. 
Turned it off halfway through..and that was in hopes it would get better."
2025-06-11,8.0,The movie question about the morality and ethics in pharma industry. Is one life worth less than many?
2025-06-11,7.0,"Mickey 17 often feels overstuffed with numerous themes and tonal shifts, but it's a unique piece of filmmaking that's a refreshing change from certain sterile Westernized narratives."
2025-06-10,3.0,"Liked the visuals, Sat it about halfway through and decided I was done with it. Did not care much for the characters. Thought M. Ruffalo’s SpaceTrump was tedious and never funny."
2025-06-09,10.0,EXCELLENT MOVIE!! Outstanding cast and outstanding direction. One of my favorite films of the entire year!
2025-06-09,5.0,Strong idea but just loss my attention half way through
2025-06-09,1.0,"Its not a ""social commentary"". Its just clearly making fun of a certain political figure, down to the gun shot wound. I remember when movies werent political. Premise was decent. Execusion was lackluster at best."
2025-06-08,8.0,"Sauces are the true litmus test of a civilization…

I had a great time watching this film. It's unfortunate that it ended up being a box office flop because it’s genuinely original and fun.

Mickey-17 revisits concepts Bong Joon Ho touched on previously, but this time through a more satirical lens.. Even though the story sometimes feels a little commercial or surface-level, it’s still too original to hold that against it.

In the director's classic style there is ample commentary on corporations, labor, and alienation. The visual storytelling in the film emphasizes these critiques and really lets you feel how broken the system is and how disposable people are.

Robert Pattinson is locked in per usual so no one should be surprised here. After showing out in The Boy and the Heron, he brings that same vocal range here which matters since there’s a ton of narration. His physical performance is quite impressive as well…almost Buster Keaton like at times.

Visually, this movie looks amazing. The set design gets five stars alone. I was fully immersed in every location. The snow planet Niflheim, the interiors of the ship, and the courtroom scene near the end all stood out. The costume design is on par also standing out.

I didn't have an issue with Ruffalo and Collette. I actually found them quite funny in the most absurdist way. The characters work for the tone of the film. 

It was great seeing this director work on a scale this big and still bring his own voice. Teaming up with Robert Pattinson was a smart move given his ability to lead blockbuster projects."
2025-06-08,2.0,"Literally one of the worst movies we have watched in a long time. Started out ok, then became outrageous and boring. My husband stopped paying attention about 45 minutes in. We finally fast forwarded to the end. What a waste of time."
